textgrid_gretil_item_id,title,author,collection,work_uri,edition_uri,text_uri,handle_pid,license_url,license_statement,rights_holder,rights_lane,agent_can_index_now,source_url,next_action
TG-GRE-0839,"Pañcaviṃśatisāhasrikā Prajñāpāramitā, 1-8",,Darśana Collection,textgrid:49p26.0,textgrid:49p28.0,textgrid:49p27.0,handle:hdl:21.11113/0000-0016-D1A2-4,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p28.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0840,Satyasiddhiśāstram,Harivarman,Darśana Collection,textgrid:49p29.0,textgrid:49p2c.0,textgrid:49p2b.0,handle:hdl:21.11113/0000-0016-D1A5-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p2c.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0841,Mīmāṃsāsūtra 1-7 with Śabara's Bhāṣya,Jaimini,Darśana Collection,textgrid:49p2d.0,textgrid:49p2g.0,textgrid:49p2f.0,handle:hdl:21.11113/0000-0016-D1A8-E,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p2g.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0842,"Nyāyasudhā a subcommentary on Mādhva's Anuvyākhāna, a commentary on Bādarāyaṇa's Brahmasūtra, integrated version",Jayatīrtha,Darśana Collection,textgrid:49p2h.0,textgrid:49p2k.0,textgrid:49p2j.0,handle:hdl:21.11113/0000-0016-D1AB-B,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p2k.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0843,"Bhāṭṭadīpikā, 1-3,3 a commentary on Jaimini's Mīmāṃsāsūtra, with Śaṃbhubhaṭṭa's Prabhāvalī",Khaṇḍadeva,Darśana Collection,textgrid:49p2m.0,textgrid:49p2p.0,textgrid:49p2n.0,handle:hdl:21.11113/0000-0016-D1AE-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p2p.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0844,Divyāvadāna,,Darśana Collection,textgrid:49p2q.0,textgrid:49p2s.0,textgrid:49p2r.0,handle:hdl:21.11113/0000-0016-D1B1-3,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p2s.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0845,Gaṇḍavyūhasūtra,,Darśana Collection,textgrid:49p2t.0,textgrid:49p2w.0,textgrid:49p2v.0,handle:hdl:21.11113/0000-0016-D1B4-0,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p2w.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0846,Nyāyasūtra with Vacaspatimiśra's Nyāyavārttikatātparyaṭīkā,Gautama,Darśana Collection,textgrid:49p2x.0,textgrid:49p30.0,textgrid:49p2z.0,handle:hdl:21.11113/0000-0016-D1B7-D,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p30.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0847,Brahmasūtra with Śaṃkara's Śārīrakamīmāṃsābhāṣya,Bādarāyaṇa,Darśana Collection,textgrid:49p31.0,textgrid:49p33.0,textgrid:49p32.0,handle:hdl:21.11113/0000-0016-D1BA-A,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p33.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0848,Brahmasūtra2 with Śaṃkara's Śārīrakamīmāṃsābhāṣya and Govindānanda's Ratnaprabhāvyākhyā (subcommentary),Bādarāyaṇa,Darśana Collection,textgrid:49p34.0,textgrid:49p36.0,textgrid:49p35.0,handle:hdl:21.11113/0000-0016-D1BD-7,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p36.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0849,"Brahmasūtra with Govindānanda's Ratnaprabhāvyākhyā, a subcommentary on Śaṃkara's Śārīrakamīmāṃsābhāṣya",Bādarāyaṇa,Darśana Collection,textgrid:49p37.0,textgrid:49p39.0,textgrid:49p38.0,handle:hdl:21.11113/0000-0016-D1C0-2,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p39.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0850,Brahmasūtra2 with Vācaspati's Bhāmatī (a subcommentary on Śaṃkara's Śārīrakamīmāṃsābhāṣya),Bādarāyaṇa,Darśana Collection,textgrid:49p3b.0,textgrid:49p3d.0,textgrid:49p3c.0,handle:hdl:21.11113/0000-0016-D1C3-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p3d.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0851,Mokṣopāyaṭīkā,Bhāskarakaṇṭha,Darśana Collection,textgrid:49p3f.0,textgrid:49p3h.0,textgrid:49p3g.0,handle:hdl:21.11113/0000-0016-D1C6-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p3h.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0852,Tantrāloka,Abhinavagupta,Darśana Collection,textgrid:49p3j.0,textgrid:49p3m.0,textgrid:49p3k.0,handle:hdl:21.11113/0000-0016-D1C9-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p3m.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0853,"Tarkasaṃgraha with autoentary (Dīpikā), Nīlakaṇṭha's Dīpikāprakāśikā and Bālapriyā",Annaṃbhaṭṭa,Darśana Collection,textgrid:49p3n.0,textgrid:49p3q.0,textgrid:49p3p.0,handle:hdl:21.11113/0000-0016-D1CC-6,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p3q.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0854,"Bhagavadgītā-4comm with the commentaries of Śrīdhara, Madhusūdana, Viśvanātha and Baladeva",,Epics Collection,textgrid:49p4f.0,textgrid:49p4h.0,textgrid:49p4g.0,handle:hdl:21.11113/0000-0016-D1D1-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p4h.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0855,Bhagavadgītā,,Epics Collection,textgrid:49p4j.0,textgrid:49p4m.0,textgrid:49p4k.0,handle:hdl:21.11113/0000-0016-D1D4-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p4m.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0856,Bhagavadgītā,,Epics Collection,textgrid:49p4n.0,textgrid:49p4q.0,textgrid:49p4p.0,handle:hdl:21.11113/0000-0016-D1D7-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p4q.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0857,"Harivaṃśa, Appendix I",,Epics Collection,textgrid:49p4r.0,textgrid:49p4t.0,textgrid:49p4s.0,handle:hdl:21.11113/0000-0016-D1DA-6,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p4t.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0858,Harivaṃśa constituted text with star passages,,Epics Collection,textgrid:49p4v.0,textgrid:49p4x.0,textgrid:49p4w.0,handle:hdl:21.11113/0000-0016-D1DD-3,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p4x.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0859,Mahābhārata,,Epics Collection,textgrid:49p4z.0,textgrid:49p51.0,textgrid:49p50.0,handle:hdl:21.11113/0000-0016-D1E0-E,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p51.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0860,Mahābhārata: Ādiparvan,,Epics Collection,textgrid:49p52.0,textgrid:49p54.0,textgrid:49p53.0,handle:hdl:21.11113/0000-0016-D1E3-B,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p54.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0861,Mahābhārata: Sabhāparvan,,Epics Collection,textgrid:49p55.0,textgrid:49p57.0,textgrid:49p56.0,handle:hdl:21.11113/0000-0016-D1E6-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p57.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0862,Mahābhārata: Āraṇyakaparvan,,Epics Collection,textgrid:49p58.0,textgrid:49p5b.0,textgrid:49p59.0,handle:hdl:21.11113/0000-0016-D1E9-5,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p5b.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0863,Mahābhārata: Virāṭaparvan,,Epics Collection,textgrid:49p5c.0,textgrid:49p5f.0,textgrid:49p5d.0,handle:hdl:21.11113/0000-0016-D1EC-2,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p5f.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0864,Mahābhārata: Udyogaparvan,,Epics Collection,textgrid:49p5g.0,textgrid:49p5j.0,textgrid:49p5h.0,handle:hdl:21.11113/0000-0016-D1EF-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p5j.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0865,Mahābhārata: Bhīṣmaparvan,,Epics Collection,textgrid:49p5k.0,textgrid:49p5n.0,textgrid:49p5m.0,handle:hdl:21.11113/0000-0016-D1F2-A,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p5n.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0866,Mahābhārata: Droṇaparvan,,Epics Collection,textgrid:49p5p.0,textgrid:49p5r.0,textgrid:49p5q.0,handle:hdl:21.11113/0000-0016-D1F5-7,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p5r.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0867,Mahābhārata: Karṇaparvan,,Epics Collection,textgrid:49p5s.0,textgrid:49p5v.0,textgrid:49p5t.0,handle:hdl:21.11113/0000-0016-D1F8-4,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p5v.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0868,Mahābhārata: Śalyaparvan,,Epics Collection,textgrid:49p5w.0,textgrid:49p5z.0,textgrid:49p5x.0,handle:hdl:21.11113/0000-0016-D1FB-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p5z.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0869,Mahābhārata: Sauptikaparvan,,Epics Collection,textgrid:49p60.0,textgrid:49p62.0,textgrid:49p61.0,handle:hdl:21.11113/0000-0016-D1FE-E,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p62.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0870,Mahābhārata: Strīparvan,,Epics Collection,textgrid:49p63.0,textgrid:49p65.0,textgrid:49p64.0,handle:hdl:21.11113/0000-0016-D201-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p65.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0871,Mahābhārata: Śāntiparvan,,Epics Collection,textgrid:49p66.0,textgrid:49p68.0,textgrid:49p67.0,handle:hdl:21.11113/0000-0016-D204-6,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p68.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0872,Mahābhārata: Anuśāsanaparvan,,Epics Collection,textgrid:49p69.0,textgrid:49p6c.0,textgrid:49p6b.0,handle:hdl:21.11113/0000-0016-D207-3,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p6c.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0873,Mahābhārata: Aśvamedhikaparvan,,Epics Collection,textgrid:49p6d.0,textgrid:49p6g.0,textgrid:49p6f.0,handle:hdl:21.11113/0000-0016-D20A-0,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p6g.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0874,Mahābhārata: Āśramavāsikaparvan,,Epics Collection,textgrid:49p6h.0,textgrid:49p6k.0,textgrid:49p6j.0,handle:hdl:21.11113/0000-0016-D20D-D,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p6k.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0875,Mahābhārata: Mausalaparvan,,Epics Collection,textgrid:49p6m.0,textgrid:49p6p.0,textgrid:49p6n.0,handle:hdl:21.11113/0000-0016-D210-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p6p.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0876,Mahābhārata: Mahāprasthānikaparvan,,Epics Collection,textgrid:49p6q.0,textgrid:49p6s.0,textgrid:49p6r.0,handle:hdl:21.11113/0000-0016-D213-5,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p6s.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0877,Mahābhārata: Svargārohaṇaparvan,,Epics Collection,textgrid:49p6t.0,textgrid:49p6w.0,textgrid:49p6v.0,handle:hdl:21.11113/0000-0016-D216-2,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p6w.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0878,Nārāyaṇīya (Mahābhārata 12.321-339),,Epics Collection,textgrid:49p6x.0,textgrid:49p70.0,textgrid:49p6z.0,handle:hdl:21.11113/0000-0016-D219-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p70.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0879,Rāmāyaṇa,Vālmīki,Epics Collection,textgrid:49p71.0,textgrid:49p73.0,textgrid:49p72.0,handle:hdl:21.11113/0000-0016-D21C-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p73.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0880,Rāmāyaṇa-rev-2-3,Vālmīki,Epics Collection,textgrid:49p74.0,textgrid:49p76.0,textgrid:49p75.0,handle:hdl:21.11113/0000-0016-D21F-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p76.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0881,Rāmāyaṇa-southern-2,Vālmīki,Epics Collection,textgrid:49p77.0,textgrid:49p79.0,textgrid:49p78.0,handle:hdl:21.11113/0000-0016-D222-4,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49p79.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0882,Therigatha,,Pali Collection,textgrid:49pj9.0,textgrid:49pjc.0,textgrid:49pjb.0,handle:hdl:21.11113/0000-0016-D226-0,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pjc.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0883,Udana,,Pali Collection,textgrid:49pjd.0,textgrid:49pjg.0,textgrid:49pjf.0,handle:hdl:21.11113/0000-0016-D229-D,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pjg.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0884,Abhidhānappadīpikā,,Pali Collection,textgrid:49pjh.0,textgrid:49pjk.0,textgrid:49pjj.0,handle:hdl:21.11113/0000-0016-D22C-A,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pjk.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0885,Jataka 1,,Pali Collection,textgrid:49pjm.0,textgrid:49pjp.0,textgrid:49pjn.0,handle:hdl:21.11113/0000-0016-D22F-7,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pjp.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0886,Dhatuvamsa,,Pali Collection,textgrid:49pjq.0,textgrid:49pjs.0,textgrid:49pjr.0,handle:hdl:21.11113/0000-0016-D232-2,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pjs.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0887,Jataka 3,,Pali Collection,textgrid:49pjt.0,textgrid:49pjw.0,textgrid:49pjv.0,handle:hdl:21.11113/0000-0016-D235-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pjw.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0888,Telakaṭāhagāthā,,Pali Collection,textgrid:49pjx.0,textgrid:49pk0.0,textgrid:49pjz.0,handle:hdl:21.11113/0000-0016-D238-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pk0.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0889,Jinavamsadipa,,Pali Collection,textgrid:49pk1.0,textgrid:49pk3.0,textgrid:49pk2.0,handle:hdl:21.11113/0000-0016-D23B-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pk3.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0890,Padasadhana,,Pali Collection,textgrid:49pk4.0,textgrid:49pk6.0,textgrid:49pk5.0,handle:hdl:21.11113/0000-0016-D23E-6,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pk6.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0891,Moggallayanavyakarana II,,Pali Collection,textgrid:49pk7.0,textgrid:49pk9.0,textgrid:49pk8.0,handle:hdl:21.11113/0000-0016-D241-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pk9.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0892,Moggallayanavyakarana I,,Pali Collection,textgrid:49pkb.0,textgrid:49pkd.0,textgrid:49pkc.0,handle:hdl:21.11113/0000-0016-D244-E,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pkd.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0893,Kaccayanadhatumanjusa II,,Pali Collection,textgrid:49pkf.0,textgrid:49pkh.0,textgrid:49pkg.0,handle:hdl:21.11113/0000-0016-D247-B,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pkh.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0894,Dhatupathavilasini,,Pali Collection,textgrid:49pkj.0,textgrid:49pkm.0,textgrid:49pkk.0,handle:hdl:21.11113/0000-0016-D24A-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49pkm.0,Keep restricted; obtain permission or exclude from public/commercial use.
